track_id,energy,liveness,tempo,speechiness,acousticness,instrumentalness,danceability,key,duration_ms,loudness,mode,valence
2yLa0QULdQr0qAIvVwN6B5,0.776,0.155,160.053,0.127,0.0609,0.0,0.616,2,208187.0,-6.519,1,0.459
1ZY1PqizIl78geGM4xWlEA,0.532,0.227,92.024,0.147,0.0672,1.02e-05,0.797,7,209680.0,-6.861,1,0.454
2x0WlnmfG39ZuDmstl9xfX,0.6,0.111,159.088,0.15,0.00806,0.0,0.453,2,244827.0,-6.217,1,0.154
5humEOJehpAwMJEJmb0JJ2,0.095,0.128,72.76,0.0366,0.904,3.43e-05,0.31,1,190973.0,-17.828,1,0.188
6tjituizSxwSmBB5vtgHZE,0.465,0.0882,151.251,0.0428,0.865,0.0,0.647,7,119787.0,-8.308,1,0.699
4svZDCRz4cJoneBpjpx8DJ,0.618,0.0756,83.045,0.147,0.0653,1.97e-05,0.694,8,238253.0,-6.156,1,0.307
7Hz6LLOVxrojLPIHJJ1S0E,0.177,0.317,133.483,0.0436,0.954,0.0,0.426,5,170964.0,-9.429,1,0.317
65Q2mv3UlVi9eO70OpsmSe,0.37,0.0781,140.352,0.0309,0.616,0.0,0.674,0,135533.0,-12.937,1,0.862
3QiAAp20rPC3dcAtKtMaqQ,0.27,0.145,94.519,0.0425,0.902,0.00104,0.465,4,129173.0,-16.661,1,0.58
1R0a2iXumgCiFb7HEZ7gUE,0.545,0.0637,135.868,0.0361,0.103,2.16e-05,0.622,9,236413.0,-6.689,0,0.213
6NFyWDv5CjfwuzoCkw47Xf,0.41,0.0906,95.022,0.0779,0.228,0.000383,0.745,9,232253.0,-10.212,0,0.0596
1GwMQaZz6Au3QLDbjbMdme,0.506,0.309,163.962,0.114,0.197,9.82e-05,0.597,9,203507.0,-9.897,1,0.237
4tHqQMWSqmL6YjXwsqthDI,0.106,0.179,46.718,0.0448,0.994,0.0292,0.418,8,85267.0,-22.507,0,0.8
6IeK3Ap5m3HabwJxgI6eSE,0.276,0.116,112.89,0.0599,0.76,0.0,0.725,7,155933.0,-12.25,1,0.717
550rQQCGkrTzvp4SfpOPzx,0.377,0.338,119.483,0.0361,0.454,0.0,0.321,10,268960.0,-7.385,1,0.367
4fzyvSu73BhGvi96p2zwjL,0.418,0.0836,130.795,0.0296,0.131,0.000679,0.312,7,242496.0,-9.146,1,0.237
6ElmxV9B2mSNscEjP27M7i,0.868,0.162,115.979,0.153,0.242,0.00187,0.855,0,192000.0,-3.475,1,0.632
2gbCG4Rt9984UZ7Tc0dIFd,0.484,0.126,63.476,0.0319,0.469,1.23e-05,0.628,10,216627.0,-7.588,1,0.642
3nAp4IvdMPPWEH9uuXFFV5,0.812,0.214,159.876,0.0537,0.0013,1.99e-05,0.509,8,229640.0,-5.438,1,0.689
1foCxQtxBweJtZmdxhEHVO,0.138,0.185,84.487,0.0612,0.902,0.0,0.7,8,206067.0,-12.347,1,0.49
3AlpkljBS1AU7HFVPms8K6,0.854,0.047,93.057,0.0999,0.0205,0.0,0.669,1,206533.0,-4.486,1,0.707
299lFlaAsNQdgbIZNPmIA0,0.139,0.102,120.384,0.0381,0.978,3.65e-06,0.326,5,166387.0,-19.668,1,0.0931
0VE4kBnHJUgtMf0dy6DRmW,0.672,0.0911,171.986,0.15,0.00476,1.55e-06,0.56,2,233627.0,-6.662,1,0.35
6eYxmK9fdL4hwLnXG2zY3s,0.726,0.0976,139.059,0.282,0.259,0.0,0.763,1,126346.0,-6.405,1,0.349
0BlY60NrN0fFWbdW3RW40q,0.682,0.121,129.942,0.0788,0.156,0.00013,0.652,0,227077.0,-4.38,1,0.269
3nWzRkoCa44adZZ00li9sF,0.591,0.188,150.008,0.116,0.014,0.0,0.649,1,268947.0,-8.914,0,0.21
4U6BNYzKPDiMzDq84w67B0,0.891,0.133,171.738,0.505,0.0785,0.0,0.553,7,370133.0,-3.388,1,0.627
4V6MRo0CEAC9MwAm7dkPuL,0.303,0.0782,91.958,0.117,0.835,0.0,0.74,3,213933.0,-8.612,1,0.819
1eqFqYoSV3aaCqsaGvX8jR,0.441,0.182,173.086,0.342,0.00725,0.000644,0.487,10,227533.0,-7.858,1,0.0891
7hvxMYq9JW5W0vFwiu1Zdr,0.845,0.264,126.021,0.0353,0.0244,0.0,0.624,7,251147.0,-5.451,0,0.615
0nhVrTiCGiGRCoZOJiWzm1,0.743,0.163,107.996,0.159,0.152,0.0,0.814,9,214587.0,-2.968,1,0.367
0GOJobsbOSIF99y6CGr5o6,0.766,0.32,96.281,0.231,0.263,0.0,0.558,6,203960.0,-5.953,0,0.182
1So1tVk3gybvc2I0JY8K22,0.709,0.12,116.467,0.0694,0.0736,0.00137,0.851,1,235737.0,-5.157,0,0.42
42XnD59SFcomCJu55EPhqJ,0.564,0.1,170.094,0.351,0.145,0.0,0.543,7,273027.0,-10.428,0,0.156
3YeJXuRSNS5FYwOsDu44kD,0.824,0.138,121.056,0.0975,0.15,0.0,0.379,8,256163.0,-2.881,0,0.226
0fWBFDRTIuk8ZgNdZqhCer,0.408,0.114,89.951,0.438,0.0153,0.0,0.615,8,268720.0,-8.615,0,0.569
3wAI7MIQtTgwcRmwchPZBc,0.577,0.203,150.004,0.116,0.016,0.0,0.653,1,268947.0,-9.018,0,0.196
4UgoXTsKI19EdofRMiqhp0,0.886,0.122,88.808,0.463,0.0804,0.0,0.571,7,370133.0,-3.377,1,0.656
7DuvVy7JfFgXwWlVzyyPys,0.435,0.178,172.951,0.339,0.00707,0.000998,0.487,10,227533.0,-7.788,1,0.0849
7aiVBCp1ibIWE5GeHkbtxr,0.844,0.225,147.073,0.0273,0.171,0.0,0.665,0,255733.0,-3.777,1,0.665
5VEuraNSVxMTzDTtrmL3lQ,0.228,0.0983,125.526,0.0454,0.769,0.0,0.648,3,144827.0,-12.335,1,0.503
3YQUpKTmtgPJf8u6ooi9KA,0.926,0.318,140.137,0.0357,0.112,9.84e-06,0.532,2,272394.0,-5.536,1,0.814
6pVW5LRWgeLaHudxauOTJU,0.841,0.113,128.718,0.0312,0.613,0.0,0.666,2,126360.0,-3.592,1,0.84
1hy6kKvsPbv7VTcllCuATC,0.362,0.104,84.767,0.0263,0.303,9.3e-06,0.514,2,219440.0,-7.758,1,0.301
4qBejt9FeqLI9blHI1Nq1x,0.588,0.198,122.945,0.0563,0.634,0.0,0.702,5,159973.0,-5.914,1,0.849
2SBr3MK1sdMs8IxdRcN6qz,0.384,0.167,86.952,0.0449,0.749,0.0,0.675,1,201653.0,-7.12,1,0.416
2pnPe4pJtq7689i5ydzvJJ,0.711,0.0683,152.277,0.0832,0.788,2.64e-05,0.688,7,165733.0,-10.453,0,0.935
5Ber68jZ7ytegr2UISEdb7,0.389,0.0313,122.331,0.0517,0.785,0.0,0.594,10,171093.0,-7.109,1,0.396
6VpQdig9pdpTSIFItgkJV5,0.709,0.115,129.961,0.0733,0.145,0.000449,0.643,0,227088.0,-4.343,1,0.264
6ju3FaV3aVLzGzwERKZuFK,0.631,0.078,109.99,0.0822,0.17,0.0,0.863,1,206965.0,-4.959,0,0.89
0RTzJVkunbGwuRjXDFHnjf,0.84,0.264,125.999,0.0352,0.0292,0.0,0.616,7,251147.0,-5.375,0,0.57
1cS0TgbR263ey9jn0MwD2s,0.743,0.0746,90.053,0.495,0.165,0.0,0.754,8,221013.0,-5.794,0,0.661
5k38wzpLb15YgncyWdTZE4,0.731,0.308,87.908,0.0868,0.0534,0.0,0.589,2,268867.0,-6.343,1,0.191
2XDhuJvvx2wcIROXbfTTYr,0.488,0.343,130.064,0.184,0.166,0.0,0.886,1,315347.0,-5.628,0,0.114
5PIBgH1cUFwu5IiUk9tnN9,0.444,0.619,76.019,0.291,0.796,0.0,0.468,9,303640.0,-10.217,0,0.637
2DQ1ITjI0YoLFzuADN1ZBW,0.771,0.0853,175.957,0.244,0.0117,0.0,0.838,1,245387.0,-3.791,1,0.405
0OMt4Qyetdbw2eUEvKBdHH,0.867,0.717,93.969,0.296,0.125,0.0,0.764,4,225173.0,-3.856,1,0.767
2rozzUGTRWqhTa2NzJAl8I,0.783,0.231,109.911,0.239,0.258,0.0,0.778,8,245467.0,-4.534,1,0.285
4g2j0YZdGB8x5vQjXmJsKN,0.89,0.146,177.612,0.513,0.0781,0.0,0.546,7,370133.0,-3.38,1,0.636
13aKdwvdGjuZDv2OOKyvs7,0.746,0.27,132.049,0.275,0.0401,0.0,0.895,1,301147.0,-6.404,1,0.401
3GOjD8hwXOxbTF3apTqSqX,0.72,0.119,95.463,0.321,0.0812,0.0,0.515,8,287893.0,-5.165,1,0.489
107CfwBqfICzcKur8k7UCA,0.771,0.689,80.971,0.295,0.429,0.0,0.634,4,252027.0,-4.957,0,0.522
4xs1uoAjiWAEecX9yKGSF6,0.727,0.0707,79.032,0.175,0.265,0.0,0.709,11,264173.0,-4.617,1,0.654
3PAwprj5tcrX8vV9BbBL9X,0.308,0.172,99.861,0.0275,0.864,1.08e-06,0.618,6,51827.0,-9.799,0,0.753
05CgKydlFJALNy4JTHeMgs,0.821,0.259,145.982,0.161,0.0113,0.0,0.744,7,252960.0,-3.009,1,0.762
3IkACj2ZEsmDLzhQNBW2XH,0.871,0.846,140.322,0.366,0.573,0.0,0.656,1,320920.0,-4.604,1,0.75
7ntU619k40YVxcRvFNDTNn,0.859,0.307,99.032,0.291,0.156,0.0,0.836,7,250000.0,-5.356,0,0.511
5qykEZTHAcplCLrynoLRnN,0.785,0.374,82.915,0.26,0.00215,0.0,0.651,1,182640.0,-5.267,1,0.215
4hGZxsGcFnuCJXn25EWj5j,0.664,0.304,104.979,0.0626,0.00501,0.0,0.697,10,265467.0,-7.148,1,0.566
0lc70Jh2s1iOMuv9XIEhFy,0.824,0.0968,84.976,0.242,0.0254,0.000587,0.673,7,254760.0,-4.592,1,0.266
71bBFbfn2OBK5QwUJSLS44,0.733,0.266,123.075,0.0343,0.0274,0.0,0.642,5,203000.0,-5.001,0,0.519
0chdEzeIcgfNYbWJBpgvzR,0.904,0.17,75.801,0.429,0.182,0.0,0.612,4,274627.0,-6.076,0,0.555
3qk4wRMDlaeagZGjSYbsOV,0.766,0.32,96.281,0.231,0.263,0.0,0.558,6,203960.0,-5.953,0,0.182
2svutFGaCycRmYc1mWbfQh,0.871,0.0688,77.013,0.138,0.12,0.0,0.799,2,257707.0,-5.784,1,0.811
3zl7j5ua8mF4JDYuxrfo01,0.417,0.085,95.156,0.0247,0.586,0.0,0.544,8,265363.0,-4.387,1,0.207
7aW0z1jKq6FgB7ffpbocg6,0.79,0.213,80.522,0.391,0.144,0.0,0.631,8,234613.0,-5.128,1,0.23
4zWO4gvuFtw6EJZC5FFGlr,0.673,0.206,131.99,0.139,0.346,1.28e-05,0.896,1,213989.0,-3.872,1,0.714
2WWruw7ul9N7eqoHELyMc2,0.804,0.837,125.882,0.363,0.173,0.0,0.656,8,189307.0,-5.191,0,0.314
5UEnHoDYpsxlfzWLZIc7LD,0.748,0.0759,90.052,0.473,0.17,0.0,0.757,8,221013.0,-5.794,0,0.693
5p9ufaI7TwrlXtmiKCz3q3,0.72,0.118,94.289,0.317,0.083,0.0,0.51,10,287893.0,-5.157,0,0.451
2MdMjF20umbTe4y2FgdnG8,0.749,0.272,132.06,0.274,0.0396,0.0,0.894,1,301147.0,-6.415,1,0.381
6Ww0J5EFjiPxkgZpEkRQVN,0.729,0.0692,79.024,0.188,0.261,0.0,0.708,11,264173.0,-4.621,1,0.644
72i5s3SBDEkaRUOgUTlkfO,0.792,0.379,82.723,0.284,0.00194,0.0,0.618,1,182640.0,-5.267,1,0.199
6P2ffRHZZ8CdH3GfWq71Ci,0.826,0.0967,85.064,0.293,0.0228,0.000554,0.657,7,254760.0,-4.544,1,0.26
7oDTApxHeWzTQOR7GPPxw4,0.864,0.305,99.043,0.272,0.163,0.0,0.835,7,250000.0,-5.361,0,0.511
6u0EAxf1OJTLS7CvInuNd7,0.55,0.294,129.924,0.152,0.0227,4.52e-05,0.876,2,201532.0,-5.464,1,0.557
1cImYkHOQMFE7AZC9aOk4y,0.34,0.0955,119.606,0.0446,0.614,0.0,0.741,2,129893.0,-13.421,1,0.838
1Ft13La2daEGqz5yWJC7lx,0.493,0.127,94.016,0.0735,0.128,0.000147,0.909,3,197120.0,-6.688,1,0.844
7CRVv14VLogIh8BZLcRpJM,0.739,0.28,134.008,0.224,0.00161,0.0,0.744,4,148560.0,-3.735,0,0.507
4vwfOiyWxXeEdx4ejAJgdx,0.65,0.102,146.028,0.128,0.00125,0.0,0.811,2,190679.0,-4.41,1,0.179
2GByM82VgSrwywP6MVZmsm,0.848,0.125,159.15,0.0928,0.00285,0.00291,0.667,1,172017.0,-4.156,1,0.361
4ceMuukXWzAQRYRYXalJMS,0.662,0.105,81.524,0.0971,0.0171,0.0,0.893,5,191410.0,-5.03,0,0.446
5TRaIECBIfSkeqkKoG6psm,0.535,0.0902,138.086,0.0534,0.0569,0.0,0.768,10,228431.0,-4.489,0,0.239
5vuiHi3QYbwcm1OKJOYnrf,0.568,0.185,136.931,0.0497,0.0079,0.0,0.793,5,199227.0,-3.528,0,0.0611
5RRw66jDLIzgIqwA7ABJ9o,0.642,0.104,150.081,0.0557,0.00953,0.0,0.855,1,140793.0,-3.701,1,0.0696
7mJ2RZgc9MDpiQBijvPYFX,0.59,0.169,134.994,0.041,0.0432,0.0,0.767,11,190437.0,-4.098,1,0.0792
4RgoqOBE34Q6zZj8K7RUAx,0.887,0.297,135.006,0.0436,0.301,3.04e-05,0.749,5,156530.0,-0.898,0,0.638
7bTH8LgGSwyNNE4r1k95Zp,0.725,0.137,142.957,0.0525,0.00829,0.0,0.72,8,151184.0,-3.988,1,0.202
45FMZNp09Z0FMjjOUVGAzm,0.79,0.382,139.986,0.158,0.0474,1.22e-05,0.853,2,205682.0,-2.557,1,0.46
11cCVYamncF0ezwjj1irQ0,0.763,0.198,140.044,0.0787,0.0467,0.0,0.76,1,251969.0,-2.964,1,0.321
2hIFuoXhzcZGvmdtSE35lc,0.673,0.315,107.084,0.062,0.00274,5.85e-05,0.741,8,266879.0,-4.654,1,0.163
75FDPwaULRdYDn4StFN2rT,0.546,0.36,138.043,0.175,0.000704,0.000823,0.909,8,224613.0,-7.513,1,0.0986
5xlS0QkVrSH7ssEbBgBzbM,0.553,0.0512,130.594,0.0328,0.108,0.0,0.602,11,118840.0,-9.336,1,0.971
5ASM6Qjiav2xPe7gRkQMsQ,0.772,0.316,91.735,0.0288,0.403,2.52e-06,0.528,2,181267.0,-7.013,1,0.852
6a1hzBiTkgqTsDA0Xgfh9z,0.565,0.076,147.472,0.0374,0.285,0.00051,0.685,0,143773.0,-11.217,1,0.96
4FPrAERfkPKOBKrRoyuxLu,0.702,0.0896,83.873,0.0247,0.00722,0.0,0.517,3,198267.0,-6.763,1,0.414
7J6bnDDitOwfelaJNixHhL,0.737,0.28,134.066,0.238,0.00158,0.0,0.737,4,148560.0,-3.72,0,0.5
6urLjX35oXXRYtcH1b3dCh,0.529,0.089,138.076,0.0495,0.0595,0.0,0.767,5,228431.0,-4.421,0,0.247
628Ueb4sRiXApObhcU9iPU,0.842,0.123,159.132,0.101,0.00277,0.000974,0.663,1,172017.0,-4.152,1,0.346
7g7raxdQpiLZT7aOlib4S1,0.656,0.106,162.835,0.117,0.0158,0.0,0.87,8,191410.0,-5.081,1,0.416
7foypmc7KZyU716Yv63BPe,0.642,0.106,150.06,0.0588,0.00823,0.0,0.857,0,140793.0,-3.656,1,0.0658
05X6aMCQR09E6smUmw9qms,0.421,0.232,83.425,0.0285,0.214,0.0,0.296,7,261627.0,-8.891,1,0.335
6s2wpWPFPAgKg2LXxi1Oee,0.668,0.727,139.734,0.0482,0.362,1.23e-06,0.355,0,267600.0,-8.444,1,0.413
7JGyxh8G8QZnu4AMJuCqlj,0.586,0.169,135.002,0.0402,0.0365,0.0,0.768,11,190437.0,-4.099,1,0.0672
15coTBAzEN1bOeipoNDZAR,0.939,0.881,105.003,0.0463,0.103,0.0,0.642,5,255307.0,-3.967,1,0.756
5lyikKk6KFWfWCuDDir9Fx,0.713,0.27,141.987,0.0351,0.041,0.0,0.602,10,116547.0,-7.58,0,0.796
0Ie5uiv54KgCr7P4sYDTHl,0.476,0.281,113.401,0.0649,0.647,0.0,0.553,0,166147.0,-8.869,1,0.558
3E6Ydoy1H8ePoigc10Mgsa,0.512,0.0928,104.957,0.0331,0.483,0.0,0.716,1,165907.0,-6.257,1,0.326
2qqZ5fOGuNvYVzgPFDLQ4l,0.718,0.202,112.542,0.0361,0.278,0.0,0.781,0,241427.0,-8.722,1,0.925
0xPaZrF25ltzvz1a2Pm5DQ,0.465,0.101,141.796,0.0274,0.42,0.0,0.503,8,171827.0,-8.077,0,0.143
4eqne0oIdt9GW2ubiliny0,0.161,0.112,64.16,0.0357,0.961,0.000905,0.273,6,162200.0,-16.091,1,0.111
78pn8k7RogKo2oxl0DyX6d,0.815,0.344,112.985,0.0362,0.468,0.0,0.639,11,239587.0,-3.845,1,0.758
6C81GGUCNbEmR8gMIi0CpH,0.876,0.124,185.967,0.0603,0.0123,0.0,0.515,0,156773.0,-4.286,1,0.917
7CWiWkccuRRdrmaW6AjVEf,0.79,0.379,140.016,0.151,0.0516,1.75e-05,0.855,2,205682.0,-2.565,1,0.435
0SvD6EdetxVtXei2JhkV4B,0.676,0.255,149.965,0.033,0.114,0.0,0.578,8,231933.0,-5.478,1,0.524
66WPXyhXqMlkM1kZhyEXWK,0.793,0.0791,125.998,0.03,0.000942,8.29e-06,0.495,6,187920.0,-5.696,1,0.672
70f0ToGXTEtLKFSwHMbHoC,0.357,0.0603,183.055,0.0398,0.514,0.00034,0.609,9,180413.0,-10.056,1,0.468
0hnErtVKN1JyvfBNfpWDpO,0.443,0.0647,76.874,0.0249,0.453,0.0,0.505,0,247933.0,-8.649,1,0.38
3iwZ8hg0q1kTBB5kjg0nO4,0.623,0.159,128.268,0.0499,0.0199,0.000731,0.367,7,205467.0,-9.436,1,0.511
2uFaJJtFpPDc5Pa95XzTvg,0.24,0.175,134.005,0.0351,0.912,2.45e-06,0.452,1,117147.0,-14.014,1,0.701
46pF1zFimM582ss1PrMy68,0.76,0.0773,126.322,0.0513,0.392,0.000388,0.343,3,166453.0,-7.146,1,0.356
3WrG9BpOPQWUus3FjA1Tny,0.843,0.0604,99.789,0.194,0.0501,0.0,0.687,9,210133.0,-1.18,0,0.638
25leEEaz1gIpp7o21Fqyjo,0.372,0.275,96.628,0.0358,0.799,0.0,0.834,1,150267.0,-11.99,1,0.976
1DnSNqCQM3LUxqFuXt184Q,0.276,0.121,68.764,0.0321,0.602,0.00167,0.275,9,230307.0,-11.395,1,0.195
1mH6tZC6iXIHPI6EixCwxw,0.914,0.444,139.955,0.0515,0.00422,1.4e-05,0.383,9,278947.0,-6.43,1,0.528
3eLWJ29j2FGM91T7aGlHHW,0.381,0.0898,101.754,0.0288,0.783,0.0,0.559,10,86200.0,-9.446,1,0.667
7DNGqrLnd07C2FPpAdn6cc,0.186,0.11,116.117,0.0401,0.9,0.0,0.451,10,208573.0,-11.34,1,0.191
4ricyQVd20UQde1jpXCSuJ,0.366,0.0789,115.006,0.0415,0.833,0.0,0.452,0,133867.0,-14.15,0,0.629
6keKIzkXWdbwJWMBJQUwYl,0.153,0.158,84.741,0.0365,0.956,0.00012,0.176,0,161373.0,-15.969,1,0.157
4QX5pZQpQTgVlkqfUTDim0,0.259,0.308,97.085,0.0306,0.9,0.0,0.273,8,142560.0,-13.967,1,0.604
7faDzZnZYqTyYThx2sbHVQ,0.103,0.076,110.378,0.0404,0.804,0.0,0.607,9,136427.0,-14.405,1,0.341
095XSaT8I2uI6Uldj2QrSl,0.496,0.0613,97.575,0.0339,0.434,0.00144,0.687,9,178680.0,-4.708,1,0.746
5wTM2Bm8phDwHAuOsfBwhU,0.708,0.102,66.214,0.035,0.00292,0.0267,0.22,7,220427.0,-9.051,1,0.453
4EZUcj7c8n9pWIwHqN0DoH,0.328,0.307,100.83,0.0261,0.891,0.00038,0.489,10,165960.0,-10.892,1,0.405
2qoZNAP3JLyIOtbsPtBjvV,0.542,0.0839,167.486,0.0367,0.244,0.0,0.478,5,147227.0,-10.135,1,0.821
4hXAK3mjFVFOOiJQ3rKAXi,0.275,0.287,153.251,0.0475,0.632,0.0,0.652,0,130027.0,-12.767,1,0.774
4HEOgBHRCExyYVeTyrXsnL,0.339,0.0977,174.609,0.0498,0.727,0.0,0.512,8,120693.0,-13.119,1,0.951
09OojFvtrM9YRzRjnXqJjA,0.641,0.224,141.002,0.0386,0.568,0.0,0.682,8,126146.0,-8.915,1,0.826
6DwnAl6l63e83dDgIzY8P4,0.0964,0.11,76.273,0.0399,0.835,2.95e-05,0.641,9,231627.0,-12.996,0,0.357
75clRtmtXSkZsPm6SjjQ5j,0.178,0.0964,139.997,0.0656,0.663,0.0,0.636,7,154827.0,-12.179,0,0.643
0ezxVlILGg3XiTJONE7PEn,0.834,0.416,125.993,0.083,0.0326,0.0,0.537,5,176425.0,-8.76,1,0.353
7F9oCEKbqjN99cV5HpvYER,0.32,0.128,115.808,0.0289,0.637,0.00202,0.586,0,192459.0,-12.788,1,0.437
4MrfQL4TYQXJBlZYpAHTuE,0.196,0.0513,130.036,0.0571,0.882,0.0,0.469,0,143733.0,-16.093,1,0.537
1QXg7pVx5hpAZWw8KIAcGw,0.24,0.0997,81.113,0.0327,0.851,0.0,0.327,7,186973.0,-15.181,1,0.193
3AgiRs3oxc2dFh0CPUHXJs,0.432,0.136,135.002,0.0345,0.69,0.0,0.498,9,245333.0,-14.392,1,0.364
597IVBYr60vm0HKjgOnztJ,0.243,0.165,100.774,0.0723,0.871,0.0,0.694,11,159440.0,-15.632,1,0.578
6UrKVLhzBYZY6fXmNyCLDi,0.285,0.241,204.153,0.0476,0.838,0.0,0.463,3,173933.0,-11.616,1,0.525
0tXPhc8LvM4dPvoRwI66XQ,0.101,0.159,83.13,0.0315,0.934,5.05e-05,0.282,7,264827.0,-14.657,1,0.141
2zHu4GAsQIw2skGszWEMFY,0.131,0.0747,112.152,0.0339,0.869,9.48e-05,0.643,10,177760.0,-15.647,1,0.445
6Tof6kPUc2a17GKaKz4IXz,0.475,0.133,89.2,0.28,0.946,0.00372,0.478,7,315733.0,-10.901,1,0.437
5ymVfeMK8cDew5vzntTuc7,0.634,0.0864,109.575,0.0537,0.724,0.0,0.571,5,128400.0,-9.155,0,0.805
0i7lZhEMEheehKyCtBJIIL,0.174,0.0881,89.095,0.0363,0.949,0.00051,0.125,4,201040.0,-16.878,1,0.123
56dllQaFZBw3SPTiKZvqYH,0.319,0.169,70.057,0.0764,0.642,3.96e-06,0.674,7,160640.0,-7.109,1,0.747
4FQJyi8gnbhKy623wNx6Ps,0.0869,0.0869,130.566,0.071,0.967,0.0,0.752,9,151893.0,-16.759,1,0.502
4RppWtszgz5gPVOKUQazCH,0.205,0.318,80.59,0.0317,0.678,0.00056,0.199,4,174614.0,-12.732,0,0.224
4LUAIXN6bpnEVaJZOLfuDt,0.166,0.253,93.914,0.0471,0.978,0.0,0.571,8,94733.0,-16.883,1,0.707
4WN9xLkAeINLPLaoeZ9ZW9,0.644,0.781,206.13,0.905,0.704,0.0,0.494,0,105347.0,-11.781,1,0.866
29UQV9kjexf0TJAR0UElID,0.187,0.11,53.894,0.0514,0.889,1.26e-06,0.347,10,208573.0,-11.369,1,0.203
6ScCr1C4VIFzulq8bP65mj,0.18,0.0987,108.354,0.0321,0.991,0.0064,0.342,10,201333.0,-15.235,1,0.215
0leIhGny91OrU4mjcshsjI,0.325,0.115,98.932,0.0286,0.81,0.000112,0.551,0,213160.0,-13.507,1,0.496
2VsCE6ui7N4IRzGIGT7Di8,0.0982,0.109,232.69,0.0576,0.949,1.71e-06,0.445,6,207253.0,-14.339,1,0.085
5D30yNI3b0HAuaBWAGOImI,0.134,0.208,87.314,0.0317,0.952,0.00144,0.148,5,290760.0,-17.292,1,0.107
1uPEDUtTJZOkj7CjGDtZGv,0.257,0.315,101.895,0.032,0.992,0.00051,0.474,0,137720.0,-10.772,0,0.684
1BB9hv4471pPlNqOAnDglV,0.473,0.179,113.237,0.047,0.68,0.0,0.807,8,150747.0,-11.383,1,0.963
59g1IKRYrCBsYLdd0WhKus,0.324,0.364,79.719,0.0331,0.947,0.00065,0.288,6,184627.0,-10.918,1,0.264
4Zo33RKIwOIiVsZZtXsKU4,0.292,0.136,142.543,0.06,0.883,0.0,0.629,3,204040.0,-10.737,1,0.83
2nWeF8M4XwOdIEUK8q1kTj,0.283,0.27,91.51,0.029,0.824,2.14e-05,0.242,3,182107.0,-11.353,1,0.239
6Ai7PiAjnb4eIiC05By0i4,0.0406,0.109,99.286,0.036,0.984,0.000539,0.324,2,155493.0,-19.107,1,0.218
4DV9KToOaC0khx2MqOZstE,0.166,0.14,106.476,0.0313,0.829,0.000313,0.253,11,173133.0,-16.882,1,0.18
2345kZ5rt8eHjO8CFpx3Yi,0.373,0.112,104.325,0.0297,0.884,1.77e-06,0.255,0,127333.0,-9.198,1,0.355
76cy1WJvNGJTj78UqeA5zr,0.544,0.0824,97.028,0.0943,0.0403,0.0,0.836,7,217947.0,-5.975,1,0.51
4fndbjoz1qJyK6JcLdKfzm,0.808,0.133,181.993,0.286,0.00693,0.0,0.813,2,192132.0,-5.541,1,0.547
0MIcPSq9n2z5H8TAfEstri,0.753,0.0996,97.626,0.368,0.103,0.0,0.608,0,200987.0,-4.748,0,0.482
3AFfyUXTfj12PgrOkZiiJo,0.819,0.111,110.645,0.198,0.13,0.0,0.748,10,187973.0,-4.032,0,0.792
5Y9fnynLlIvqtM710MHzfz,0.664,0.0937,98.015,0.0607,0.165,3.97e-05,0.855,9,226800.0,-7.11,0,0.626
3wdfLVUhmX64lIyWIIEW8s,0.494,0.12,129.968,0.139,0.0247,0.0,0.889,8,213613.0,-5.578,0,0.24
2m2ZGfJcs3lHWNPzhWH3XH,0.743,0.0957,98.005,0.0451,0.213,0.0103,0.822,1,256551.0,-2.038,1,0.78
0P6AWOA4LG1XOctzaVu5tt,0.573,0.126,101.925,0.0585,0.495,0.0,0.775,11,171806.0,-4.933,1,0.667
4R55IUi2x7S5ek2SpebOiE,0.493,0.127,94.016,0.0735,0.128,0.000147,0.909,3,197120.0,-6.688,1,0.844
0I20rLT2MJDhcF96AjbNYo,0.628,0.114,102.037,0.0759,0.221,0.0,0.671,5,210400.0,-5.049,0,0.537
630sXRhIcfwr2e4RdNtjKN,0.619,0.122,125.046,0.0386,0.0716,0.0,0.684,10,217440.0,-7.005,1,0.284
2xGjteMU3E1tkEPVFBO08U,0.704,0.0424,191.702,0.186,0.00583,0.000115,0.284,2,234707.0,-7.276,1,0.1
3xWEI23MLJrD0dpDcDUTW6,0.724,0.697,92.051,0.0787,0.0166,0.0,0.675,7,233072.0,-5.503,1,0.506
43ay9lQZ5rfNcOOHhRF2cM,0.824,0.0725,157.92,0.105,0.000239,0.0545,0.417,11,302147.0,-7.36,0,0.4
2YzmfPLqUx5CJOaw5ThsBV,0.839,0.259,170.113,0.266,0.0588,6.26e-05,0.791,11,202636.0,-4.284,1,0.383
2PpruBYCo4H7WOBJ7Q2EwM,0.974,0.175,79.526,0.0665,0.103,0.000532,0.728,4,235213.0,-2.261,0,0.965
6pyzBTIjcO2AMkKE6x2Otb,0.826,0.179,103.564,0.0341,0.0322,0.00629,0.703,10,285373.0,-7.179,0,0.945
4o6BgsqLIBViaGVbx5rbRk,0.652,0.0408,167.17,0.0594,0.251,0.0598,0.748,5,190733.0,-6.851,1,0.859
2NF8A7C6tICScdRaZ0BrEe,0.793,0.0743,124.988,0.0567,0.0261,9.04e-05,0.837,11,151011.0,-5.048,0,0.87
